date,symbol,Risk_Label
2023-06-30,DIS,Medium Risk
2023-07-03,DIS,Medium Risk
2023-07-05,DIS,Medium Risk
2023-07-06,DIS,Medium Risk
2023-07-07,DIS,Medium Risk
2023-07-10,DIS,Medium Risk
2023-07-11,DIS,Medium Risk
2023-07-12,DIS,Medium Risk
2023-07-13,DIS,Medium Risk
2023-07-14,DIS,Medium Risk
2023-07-17,DIS,Medium Risk
2023-07-18,DIS,Medium Risk
2023-07-19,DIS,Medium Risk
2023-07-20,DIS,Medium Risk
2023-07-21,DIS,Medium Risk
2023-07-24,DIS,Medium Risk
2023-07-25,DIS,Medium Risk
2023-07-26,DIS,Medium Risk
2023-07-27,DIS,Medium Risk
2023-07-28,DIS,Medium Risk
2023-07-31,DIS,Medium Risk
2023-08-01,DIS,Medium Risk
2023-08-02,DIS,Medium Risk
2023-08-03,DIS,Medium Risk
2023-08-04,DIS,Medium Risk
2023-08-07,DIS,Medium Risk
2023-08-08,DIS,Medium Risk
2023-08-09,DIS,Medium Risk
2023-08-10,DIS,Medium Risk
2023-08-11,DIS,Medium Risk
2023-08-14,DIS,Medium Risk
2023-08-15,DIS,Medium Risk
2023-08-16,DIS,Medium Risk
2023-08-17,DIS,Medium Risk
2023-08-18,DIS,Medium Risk
2023-08-21,DIS,Medium Risk
2023-08-22,DIS,Medium Risk
2023-08-23,DIS,Medium Risk
2023-08-24,DIS,Medium Risk
2023-08-25,DIS,Medium Risk
2023-08-28,DIS,Medium Risk
2023-08-29,DIS,Medium Risk
2023-08-30,DIS,Medium Risk
2023-08-31,DIS,Medium Risk
2023-09-01,DIS,Medium Risk
2023-09-05,DIS,Medium Risk
2023-09-06,DIS,Medium Risk
2023-09-07,DIS,Medium Risk
2023-09-08,DIS,Medium Risk
2023-09-11,DIS,Medium Risk
2023-09-12,DIS,Medium Risk
2023-09-13,DIS,Medium Risk
2023-09-14,DIS,Medium Risk
2023-09-15,DIS,Medium Risk
2023-09-18,DIS,Medium Risk
2023-09-19,DIS,Medium Risk
2023-09-20,DIS,Medium Risk
2023-09-21,DIS,Medium Risk
2023-09-22,DIS,Medium Risk
2023-09-25,DIS,Medium Risk
2023-09-26,DIS,Medium Risk
2023-09-27,DIS,Medium Risk
2023-09-28,DIS,Medium Risk
2023-09-29,DIS,Medium Risk
2023-10-02,DIS,Medium Risk
2023-10-03,DIS,Medium Risk
2023-10-04,DIS,Medium Risk
2023-10-05,DIS,Medium Risk
2023-10-06,DIS,Medium Risk
2023-10-09,DIS,Medium Risk
2023-10-10,DIS,Medium Risk
2023-10-11,DIS,Medium Risk
2023-10-12,DIS,Medium Risk
2023-10-13,DIS,Medium Risk
2023-10-16,DIS,Medium Risk
2023-10-17,DIS,Medium Risk
2023-10-18,DIS,Medium Risk
2023-10-19,DIS,Medium Risk
2023-10-20,DIS,Medium Risk
2023-10-23,DIS,Medium Risk
2023-10-24,DIS,Medium Risk
2023-10-25,DIS,Medium Risk
2023-10-26,DIS,Medium Risk
2023-10-27,DIS,Medium Risk
2023-10-30,DIS,Medium Risk
2023-10-31,DIS,Medium Risk
2023-11-01,DIS,Medium Risk
2023-11-02,DIS,Medium Risk
2023-11-03,DIS,Medium Risk
2023-11-06,DIS,Medium Risk
2023-11-07,DIS,Medium Risk
2023-11-08,DIS,Medium Risk
2023-11-09,DIS,Medium Risk
2023-11-10,DIS,Medium Risk
2023-11-13,DIS,Medium Risk
2023-11-14,DIS,Medium Risk
2023-11-15,DIS,Medium Risk
2023-11-16,DIS,Medium Risk
2023-11-17,DIS,Medium Risk
2023-11-20,DIS,Medium Risk
2023-11-21,DIS,Medium Risk
2023-11-22,DIS,Medium Risk
2023-11-24,DIS,Medium Risk
2023-11-27,DIS,Medium Risk
2023-11-28,DIS,Medium Risk
2023-11-29,DIS,Medium Risk
2023-11-30,DIS,Medium Risk
2023-12-01,DIS,Medium Risk
2023-12-04,DIS,Medium Risk
2023-12-05,DIS,Medium Risk
2023-12-06,DIS,Medium Risk
2023-12-07,DIS,Medium Risk
2023-12-08,DIS,Medium Risk
2023-12-11,DIS,Medium Risk
2023-12-12,DIS,Medium Risk
2023-12-13,DIS,Medium Risk
2023-12-14,DIS,Medium Risk
2023-12-15,DIS,Medium Risk
2023-12-18,DIS,Medium Risk
2023-12-19,DIS,Medium Risk
2023-12-20,DIS,Medium Risk
2023-12-21,DIS,Medium Risk
2023-12-22,DIS,Medium Risk
2023-12-26,DIS,Medium Risk
2023-12-27,DIS,Medium Risk
2023-12-28,DIS,Medium Risk
2023-12-29,DIS,Medium Risk
2024-01-02,DIS,Medium Risk
2024-01-03,DIS,Medium Risk
2024-01-04,DIS,Medium Risk
2024-01-05,DIS,Medium Risk
2024-01-08,DIS,Medium Risk
2024-01-09,DIS,Medium Risk
2024-01-10,DIS,Medium Risk
2024-01-11,DIS,Medium Risk
2024-01-12,DIS,Medium Risk
2024-01-16,DIS,Medium Risk
2024-01-17,DIS,Medium Risk
2024-01-18,DIS,Medium Risk
2024-01-19,DIS,Medium Risk
2024-01-22,DIS,Medium Risk
2024-01-23,DIS,Medium Risk
2024-01-24,DIS,Medium Risk
2024-01-25,DIS,Medium Risk
2024-01-26,DIS,Medium Risk
2024-01-29,DIS,Medium Risk
2024-01-30,DIS,Medium Risk
2024-01-31,DIS,Medium Risk
2024-02-01,DIS,Medium Risk
2024-02-02,DIS,Medium Risk
2024-02-05,DIS,Medium Risk
2024-02-06,DIS,Medium Risk
2024-02-07,DIS,Medium Risk
2024-02-08,DIS,Medium Risk
2024-02-09,DIS,Medium Risk
2024-02-12,DIS,Medium Risk
2024-02-13,DIS,Medium Risk
2024-02-14,DIS,Medium Risk
2024-02-15,DIS,Medium Risk
2024-02-16,DIS,Medium Risk
2024-02-20,DIS,Medium Risk
2024-02-21,DIS,Medium Risk
2024-02-22,DIS,Medium Risk
2024-02-23,DIS,Medium Risk
2024-02-26,DIS,Medium Risk
2024-02-27,DIS,Medium Risk
2024-02-28,DIS,Medium Risk
2024-02-29,DIS,Medium Risk
2024-03-01,DIS,Medium Risk
2024-03-04,DIS,Medium Risk
2024-03-05,DIS,Medium Risk
2024-03-06,DIS,Medium Risk
2024-03-07,DIS,Medium Risk
2024-03-08,DIS,Medium Risk
2024-03-11,DIS,Medium Risk
2024-03-12,DIS,Medium Risk
2024-03-13,DIS,Medium Risk
2024-03-14,DIS,Medium Risk
2024-03-15,DIS,Medium Risk
2024-03-18,DIS,Medium Risk
2024-03-19,DIS,Medium Risk
2024-03-20,DIS,Medium Risk
2024-03-21,DIS,Medium Risk
2024-03-22,DIS,Medium Risk
2024-03-25,DIS,Medium Risk
2024-03-26,DIS,Medium Risk
2024-03-27,DIS,Medium Risk
2024-03-28,DIS,Medium Risk
2024-04-01,DIS,Medium Risk
2024-04-02,DIS,Medium Risk
2024-04-03,DIS,Medium Risk
2024-04-04,DIS,Medium Risk
2024-04-05,DIS,Medium Risk
2024-04-08,DIS,Medium Risk
2024-04-09,DIS,Medium Risk
2024-04-10,DIS,Medium Risk
2024-04-11,DIS,Medium Risk
2024-04-12,DIS,Medium Risk
2024-04-15,DIS,Medium Risk
2024-04-16,DIS,Medium Risk
2024-04-17,DIS,Medium Risk
2024-04-18,DIS,Medium Risk
2024-04-19,DIS,Medium Risk
2024-04-22,DIS,Medium Risk
2024-04-23,DIS,Medium Risk
2024-04-24,DIS,Medium Risk
2024-04-25,DIS,Medium Risk
2024-04-26,DIS,Medium Risk
2024-04-29,DIS,Medium Risk
2024-04-30,DIS,Medium Risk
2024-05-01,DIS,Medium Risk
2024-05-02,DIS,Medium Risk
2024-05-03,DIS,Medium Risk
2024-05-06,DIS,Medium Risk
2024-05-07,DIS,Medium Risk
2024-05-08,DIS,Medium Risk
2024-05-09,DIS,Medium Risk
2024-05-10,DIS,Medium Risk
2024-05-13,DIS,Medium Risk
2024-05-14,DIS,Medium Risk
2024-05-15,DIS,Medium Risk
2024-05-16,DIS,Medium Risk
2024-05-17,DIS,Medium Risk
2024-05-20,DIS,Medium Risk
2024-05-21,DIS,Medium Risk
2024-05-22,DIS,Medium Risk
2024-05-23,DIS,Medium Risk
2024-05-24,DIS,Medium Risk
2024-05-28,DIS,Medium Risk
2024-05-29,DIS,Medium Risk
2024-05-30,DIS,Medium Risk
2024-05-31,DIS,Medium Risk
2024-06-03,DIS,Medium Risk
2024-06-04,DIS,Medium Risk
2024-06-05,DIS,Medium Risk
2024-06-06,DIS,Medium Risk
2024-06-07,DIS,Medium Risk
2024-06-10,DIS,Medium Risk
2024-06-11,DIS,Medium Risk
2024-06-12,DIS,Medium Risk
2024-06-13,DIS,Medium Risk
2024-06-14,DIS,Medium Risk
2024-06-17,DIS,Medium Risk
2024-06-18,DIS,Medium Risk
2024-06-20,DIS,Medium Risk
2024-06-21,DIS,Medium Risk
2024-06-24,DIS,Medium Risk
2024-06-25,DIS,Medium Risk
2024-06-26,DIS,Medium Risk
2024-06-27,DIS,Medium Risk
2024-06-28,DIS,Medium Risk
2024-07-01,DIS,Medium Risk
2024-07-02,DIS,Medium Risk
2024-07-03,DIS,Medium Risk
2024-07-05,DIS,Medium Risk
2024-07-08,DIS,Medium Risk
2024-07-09,DIS,Medium Risk
2024-07-10,DIS,Medium Risk
2024-07-11,DIS,Medium Risk
2024-07-12,DIS,Medium Risk
2024-07-15,DIS,Medium Risk
2024-07-16,DIS,Medium Risk
2024-07-17,DIS,Medium Risk
2024-07-18,DIS,Medium Risk
2024-07-19,DIS,Medium Risk
2024-07-22,DIS,Medium Risk
2024-07-23,DIS,Medium Risk
2024-07-24,DIS,Medium Risk
2024-07-25,DIS,Medium Risk
2024-07-26,DIS,Medium Risk
2024-07-29,DIS,Medium Risk
2024-07-30,DIS,Medium Risk
2024-07-31,DIS,Medium Risk
2024-08-01,DIS,Medium Risk
2024-08-02,DIS,Medium Risk
2024-08-05,DIS,Medium Risk
2024-08-06,DIS,Medium Risk
2024-08-07,DIS,Medium Risk
2024-08-08,DIS,Medium Risk
2024-08-09,DIS,Medium Risk
2024-08-12,DIS,Medium Risk
2024-08-13,DIS,Medium Risk
2024-08-14,DIS,Medium Risk
2024-08-15,DIS,Medium Risk
2024-08-16,DIS,Medium Risk
2024-08-19,DIS,Medium Risk
2024-08-20,DIS,Medium Risk
2024-08-21,DIS,Medium Risk
2024-08-22,DIS,Medium Risk
2024-08-23,DIS,Medium Risk
2024-08-26,DIS,Medium Risk
2024-08-27,DIS,Medium Risk
2024-08-28,DIS,Medium Risk
2024-08-29,DIS,Medium Risk
2024-08-30,DIS,Medium Risk
2024-09-03,DIS,Medium Risk
2024-09-04,DIS,Medium Risk
2024-09-05,DIS,Medium Risk
2024-09-06,DIS,Medium Risk
2024-09-09,DIS,Medium Risk
2024-09-10,DIS,Medium Risk
2024-09-11,DIS,Medium Risk
2024-09-12,DIS,Medium Risk
2024-09-13,DIS,Medium Risk
2024-09-16,DIS,Medium Risk
2024-09-17,DIS,Medium Risk
2024-09-18,DIS,Medium Risk
2024-09-19,DIS,Medium Risk
2024-09-20,DIS,Medium Risk
2024-09-23,DIS,Medium Risk
2024-09-24,DIS,Medium Risk
2024-09-25,DIS,Medium Risk
2024-09-26,DIS,Medium Risk
2024-09-27,DIS,Medium Risk
2024-09-30,DIS,Medium Risk
2024-10-01,DIS,Medium Risk
2024-10-02,DIS,Medium Risk
2024-10-03,DIS,Medium Risk
2024-10-04,DIS,Medium Risk
2024-10-07,DIS,Medium Risk
2024-10-08,DIS,Medium Risk
2024-10-09,DIS,Medium Risk
2024-10-10,DIS,Medium Risk
2024-10-11,DIS,Medium Risk
2024-10-14,DIS,Medium Risk
2024-10-15,DIS,Medium Risk
2024-10-16,DIS,Medium Risk
2024-10-17,DIS,Medium Risk
2024-10-18,DIS,Medium Risk
2024-10-21,DIS,Medium Risk
2024-10-22,DIS,Medium Risk
2024-10-23,DIS,Medium Risk
2024-10-24,DIS,Medium Risk
2024-10-25,DIS,Medium Risk
2024-10-28,DIS,Medium Risk
2024-10-29,DIS,Medium Risk
2024-10-30,DIS,Medium Risk
2024-10-31,DIS,Medium Risk
2024-11-01,DIS,Medium Risk
2024-11-04,DIS,Medium Risk
2024-11-05,DIS,Medium Risk
2024-11-06,DIS,Medium Risk
2024-11-07,DIS,Medium Risk
2024-11-08,DIS,Medium Risk
2024-11-11,DIS,Medium Risk
2024-11-12,DIS,Medium Risk
2024-11-13,DIS,Medium Risk
2024-11-14,DIS,Medium Risk
2024-11-15,DIS,Medium Risk
2024-11-18,DIS,Medium Risk
2024-11-19,DIS,Medium Risk
2024-11-20,DIS,Medium Risk
2024-11-21,DIS,Medium Risk
2024-11-22,DIS,Medium Risk
2024-11-25,DIS,Medium Risk
2024-11-26,DIS,Medium Risk
2024-11-27,DIS,Medium Risk
2024-11-29,DIS,Medium Risk
2024-12-02,DIS,Medium Risk
2024-12-03,DIS,Medium Risk
2024-12-04,DIS,Medium Risk
2024-12-05,DIS,Medium Risk
2024-12-06,DIS,Medium Risk
2024-12-09,DIS,Medium Risk
2024-12-10,DIS,Medium Risk
2024-12-11,DIS,Medium Risk
2024-12-12,DIS,Medium Risk
2024-12-13,DIS,Medium Risk
2024-12-16,DIS,Medium Risk
2024-12-17,DIS,Medium Risk
2024-12-18,DIS,Medium Risk
2024-12-19,DIS,Medium Risk
2024-12-20,DIS,Medium Risk
2024-12-23,DIS,Medium Risk
2024-12-24,DIS,Medium Risk
2024-12-26,DIS,Medium Risk
2024-12-27,DIS,Medium Risk
2024-12-30,DIS,Medium Risk
2024-12-31,DIS,Medium Risk
2025-01-02,DIS,Medium Risk
2025-01-03,DIS,Medium Risk
2025-01-06,DIS,Medium Risk
2025-01-07,DIS,Medium Risk
2025-01-08,DIS,Medium Risk
2025-01-10,DIS,Medium Risk
2025-01-13,DIS,Medium Risk
2025-01-14,DIS,Medium Risk
2025-01-15,DIS,Medium Risk
2025-01-16,DIS,Medium Risk
2025-01-17,DIS,Medium Risk
2025-01-21,DIS,Medium Risk
2025-01-22,DIS,Medium Risk
2025-01-23,DIS,Medium Risk
2025-01-24,DIS,Medium Risk
2025-01-27,DIS,Medium Risk
2025-01-28,DIS,Medium Risk
2025-01-29,DIS,Medium Risk
2025-01-30,DIS,Medium Risk
2025-01-31,DIS,Medium Risk
2025-02-03,DIS,Medium Risk
2025-02-04,DIS,Medium Risk
2025-02-05,DIS,Medium Risk
2025-02-06,DIS,Medium Risk
2025-02-07,DIS,Medium Risk
2025-02-10,DIS,Medium Risk
2025-02-11,DIS,Medium Risk
2025-02-12,DIS,Medium Risk
2025-02-13,DIS,Medium Risk
2025-02-14,DIS,Medium Risk
2025-02-18,DIS,Medium Risk
2025-02-19,DIS,Medium Risk
2025-02-20,DIS,Medium Risk
2025-02-21,DIS,Medium Risk
2025-02-24,DIS,Medium Risk
2025-02-25,DIS,Medium Risk
2025-02-26,DIS,Medium Risk
2025-02-27,DIS,Medium Risk
2025-02-28,DIS,Medium Risk
2025-03-03,DIS,Medium Risk
2025-03-04,DIS,Medium Risk
2025-03-05,DIS,Medium Risk
2025-03-06,DIS,Medium Risk
2025-03-07,DIS,Medium Risk
2025-03-10,DIS,Medium Risk
2025-03-11,DIS,Medium Risk
2025-03-12,DIS,Medium Risk
2025-03-13,DIS,Medium Risk
2025-03-14,DIS,Medium Risk
2025-03-17,DIS,Medium Risk
2025-03-18,DIS,Medium Risk
2025-03-19,DIS,Medium Risk
2025-03-20,DIS,Medium Risk
2025-03-21,DIS,Medium Risk
2025-03-24,DIS,Medium Risk
2025-03-25,DIS,Medium Risk
2025-03-26,DIS,Medium Risk
2025-03-27,DIS,Medium Risk
2025-03-28,DIS,Medium Risk
2025-03-31,DIS,Medium Risk
2025-04-01,DIS,Medium Risk
2025-04-02,DIS,Medium Risk
2025-04-03,DIS,Medium Risk
2025-04-04,DIS,Medium Risk
2025-04-07,DIS,Medium Risk
2025-04-08,DIS,Medium Risk
2025-04-09,DIS,Medium Risk
2025-04-10,DIS,Medium Risk
2025-04-11,DIS,Medium Risk
2025-04-14,DIS,Medium Risk
2025-04-15,DIS,Medium Risk
2025-04-16,DIS,Medium Risk
2025-04-17,DIS,Medium Risk
2025-04-21,DIS,Medium Risk
2025-04-22,DIS,Medium Risk
2025-04-23,DIS,Medium Risk
2025-04-24,DIS,Medium Risk
2025-04-25,DIS,Medium Risk
2025-04-28,DIS,Medium Risk
2025-04-29,DIS,Medium Risk
2025-04-30,DIS,Medium Risk
2025-05-01,DIS,Medium Risk
2025-05-02,DIS,Medium Risk
2025-05-05,DIS,Medium Risk
2025-05-06,DIS,Medium Risk
2025-05-07,DIS,Medium Risk
2025-05-08,DIS,Medium Risk
2025-05-09,DIS,Medium Risk
2022-01-03,GOOGL,High Risk
2022-01-04,GOOGL,High Risk
2022-01-05,GOOGL,High Risk
2022-01-06,GOOGL,High Risk
2022-01-07,GOOGL,High Risk
2022-01-10,GOOGL,High Risk
2022-01-11,GOOGL,High Risk
2022-01-12,GOOGL,High Risk
2022-01-13,GOOGL,High Risk
2022-01-14,GOOGL,High Risk
2022-01-18,GOOGL,High Risk
2022-01-19,GOOGL,High Risk
2022-01-20,GOOGL,High Risk
2022-01-21,GOOGL,High Risk
2022-01-24,GOOGL,High Risk
2022-01-25,GOOGL,High Risk
2022-01-26,GOOGL,High Risk
2022-01-27,GOOGL,High Risk
2022-01-28,GOOGL,High Risk
2022-01-31,GOOGL,High Risk
2022-02-01,GOOGL,High Risk
2022-02-02,GOOGL,High Risk
2022-02-03,GOOGL,High Risk
2022-02-04,GOOGL,High Risk
2022-02-07,GOOGL,High Risk
2022-02-08,GOOGL,High Risk
2022-02-09,GOOGL,High Risk
2022-02-10,GOOGL,High Risk
2022-02-11,GOOGL,High Risk
2022-02-14,GOOGL,High Risk
2022-02-15,GOOGL,High Risk
2022-02-16,GOOGL,High Risk
2022-02-17,GOOGL,High Risk
2022-02-18,GOOGL,High Risk
2022-02-22,GOOGL,High Risk
2022-02-23,GOOGL,High Risk
2022-02-24,GOOGL,High Risk
2022-02-25,GOOGL,High Risk
2022-02-28,GOOGL,High Risk
2022-03-01,GOOGL,High Risk
2022-03-02,GOOGL,High Risk
2022-03-03,GOOGL,High Risk
2022-03-04,GOOGL,High Risk
2022-03-07,GOOGL,High Risk
2022-03-08,GOOGL,High Risk
2022-03-09,GOOGL,High Risk
2022-03-10,GOOGL,High Risk
2022-03-11,GOOGL,High Risk
2022-03-14,GOOGL,High Risk
2022-03-15,GOOGL,High Risk
2022-03-16,GOOGL,High Risk
2022-03-17,GOOGL,High Risk
2022-03-18,GOOGL,High Risk
2022-03-21,GOOGL,High Risk
2022-03-22,GOOGL,High Risk
2022-03-23,GOOGL,High Risk
2022-03-24,GOOGL,High Risk
2022-03-25,GOOGL,High Risk
2022-03-28,GOOGL,High Risk
2022-03-29,GOOGL,High Risk
2022-03-30,GOOGL,High Risk
2022-03-31,GOOGL,High Risk
2022-04-01,GOOGL,High Risk
2022-04-04,GOOGL,High Risk
2022-04-05,GOOGL,High Risk
2022-04-06,GOOGL,High Risk
2022-04-07,GOOGL,High Risk
2022-04-08,GOOGL,High Risk
2022-04-11,GOOGL,High Risk
2022-04-12,GOOGL,High Risk
2022-04-13,GOOGL,High Risk
2022-04-14,GOOGL,High Risk
2022-04-18,GOOGL,High Risk
2022-04-19,GOOGL,High Risk
2022-04-20,GOOGL,High Risk
2022-04-21,GOOGL,High Risk
2022-04-22,GOOGL,High Risk
2022-04-25,GOOGL,High Risk
2022-04-26,GOOGL,Medium Risk
2022-04-27,GOOGL,Medium Risk
2022-04-28,GOOGL,Medium Risk
2022-04-29,GOOGL,Medium Risk
2022-05-02,GOOGL,Medium Risk
2022-05-03,GOOGL,Medium Risk
2022-05-04,GOOGL,Medium Risk
2022-05-05,GOOGL,Medium Risk
2022-05-06,GOOGL,Medium Risk
2022-05-09,GOOGL,Medium Risk
2022-05-10,GOOGL,Medium Risk
2022-05-11,GOOGL,Medium Risk
2022-05-12,GOOGL,Medium Risk
2022-05-13,GOOGL,Medium Risk
2022-05-16,GOOGL,Medium Risk
2022-05-17,GOOGL,Medium Risk
2022-05-18,GOOGL,Medium Risk
2022-05-19,GOOGL,Medium Risk
2022-05-20,GOOGL,Medium Risk
2022-05-23,GOOGL,Medium Risk
2022-05-24,GOOGL,Medium Risk
2022-05-25,GOOGL,Medium Risk
2022-05-26,GOOGL,Medium Risk
2022-05-27,GOOGL,Medium Risk
2022-05-31,GOOGL,Medium Risk
2022-06-01,GOOGL,Medium Risk
2022-06-02,GOOGL,Medium Risk
2022-06-03,GOOGL,Medium Risk
2022-06-06,GOOGL,Medium Risk
2022-06-07,GOOGL,Medium Risk
2022-06-08,GOOGL,Medium Risk
2022-06-09,GOOGL,Medium Risk
2022-06-10,GOOGL,Medium Risk
2022-06-13,GOOGL,Medium Risk
2022-06-14,GOOGL,Medium Risk
2022-06-15,GOOGL,Medium Risk
2022-06-16,GOOGL,Medium Risk
2022-06-17,GOOGL,Medium Risk
2022-06-21,GOOGL,Medium Risk
2022-06-22,GOOGL,Medium Risk
2022-06-23,GOOGL,Medium Risk
2022-06-24,GOOGL,Medium Risk
2022-06-27,GOOGL,Medium Risk
2022-06-28,GOOGL,Medium Risk
2022-06-29,GOOGL,Medium Risk
2022-06-30,GOOGL,Medium Risk
2022-07-01,GOOGL,Medium Risk
2022-07-05,GOOGL,Medium Risk
2022-07-06,GOOGL,Medium Risk
2022-07-07,GOOGL,Medium Risk
2022-07-08,GOOGL,Medium Risk
2022-07-11,GOOGL,Medium Risk
2022-07-12,GOOGL,Medium Risk
2022-07-13,GOOGL,Medium Risk
2022-07-14,GOOGL,Medium Risk
2022-07-15,GOOGL,Medium Risk
2022-07-18,GOOGL,Medium Risk
2022-07-19,GOOGL,Medium Risk
2022-07-20,GOOGL,Medium Risk
2022-07-21,GOOGL,Medium Risk
2022-07-22,GOOGL,Medium Risk
2022-07-25,GOOGL,Medium Risk
2022-07-26,GOOGL,Medium Risk
2022-07-27,GOOGL,Medium Risk
2022-07-28,GOOGL,Medium Risk
2022-07-29,GOOGL,Medium Risk
2022-08-01,GOOGL,Medium Risk
2022-08-02,GOOGL,Medium Risk
2022-08-03,GOOGL,Medium Risk
2022-08-04,GOOGL,Medium Risk
2022-08-05,GOOGL,Medium Risk
2022-08-08,GOOGL,Medium Risk
2022-08-09,GOOGL,Medium Risk
2022-08-10,GOOGL,Medium Risk
2022-08-11,GOOGL,Medium Risk
2022-08-12,GOOGL,Medium Risk
2022-08-15,GOOGL,Medium Risk
2022-08-16,GOOGL,Medium Risk
2022-08-17,GOOGL,Medium Risk
2022-08-18,GOOGL,Medium Risk
2022-08-19,GOOGL,Medium Risk
2022-08-22,GOOGL,Medium Risk
2022-08-23,GOOGL,Medium Risk
2022-08-24,GOOGL,Medium Risk
2022-08-25,GOOGL,Medium Risk
2022-08-26,GOOGL,Medium Risk
2022-08-29,GOOGL,Medium Risk
2022-08-30,GOOGL,Medium Risk
2022-08-31,GOOGL,Medium Risk
2022-09-01,GOOGL,Medium Risk
2022-09-02,GOOGL,Medium Risk
2022-09-06,GOOGL,Medium Risk
2022-09-07,GOOGL,Medium Risk
2022-09-08,GOOGL,Medium Risk
2022-09-09,GOOGL,Medium Risk
2022-09-12,GOOGL,Medium Risk
2022-09-13,GOOGL,Medium Risk
2022-09-14,GOOGL,Medium Risk
2022-09-15,GOOGL,Medium Risk
2022-09-16,GOOGL,Medium Risk
2022-09-19,GOOGL,Medium Risk
2022-09-20,GOOGL,Medium Risk
2022-09-21,GOOGL,Medium Risk
2022-09-22,GOOGL,Medium Risk
2022-09-23,GOOGL,Medium Risk
2022-09-26,GOOGL,Medium Risk
2022-09-27,GOOGL,Medium Risk
2022-09-28,GOOGL,Medium Risk
2022-09-29,GOOGL,Medium Risk
2022-09-30,GOOGL,Medium Risk
2022-10-03,GOOGL,Medium Risk
2022-10-04,GOOGL,Medium Risk
2022-10-05,GOOGL,Medium Risk
2022-10-06,GOOGL,Medium Risk
2022-10-07,GOOGL,Medium Risk
2022-10-10,GOOGL,Medium Risk
2022-10-11,GOOGL,Medium Risk
2022-10-12,GOOGL,Medium Risk
2022-10-13,GOOGL,Medium Risk
2022-10-14,GOOGL,Medium Risk
2022-10-17,GOOGL,Medium Risk
2022-10-18,GOOGL,Medium Risk
2022-10-19,GOOGL,Medium Risk
2022-10-20,GOOGL,Medium Risk
2022-10-21,GOOGL,Medium Risk
2022-10-24,GOOGL,Medium Risk
2022-10-25,GOOGL,Medium Risk
2022-10-26,GOOGL,Medium Risk
2022-10-27,GOOGL,Medium Risk
2022-10-28,GOOGL,Medium Risk
2022-10-31,GOOGL,Medium Risk
2022-11-01,GOOGL,Medium Risk
2022-11-02,GOOGL,Medium Risk
2022-11-03,GOOGL,Medium Risk
2022-11-04,GOOGL,Medium Risk
2022-11-07,GOOGL,Medium Risk
2022-11-08,GOOGL,Medium Risk
2022-11-09,GOOGL,Medium Risk
2022-11-10,GOOGL,Medium Risk
2022-11-11,GOOGL,Medium Risk
2022-11-14,GOOGL,Medium Risk
2022-11-15,GOOGL,Medium Risk
2022-11-16,GOOGL,Medium Risk
2022-11-17,GOOGL,Medium Risk
2022-11-18,GOOGL,Medium Risk
2022-11-21,GOOGL,Medium Risk
2022-11-22,GOOGL,Medium Risk
2022-11-23,GOOGL,Medium Risk
2022-11-25,GOOGL,Medium Risk
2022-11-28,GOOGL,Medium Risk
2022-11-29,GOOGL,Medium Risk
2022-11-30,GOOGL,Medium Risk
2022-12-01,GOOGL,Medium Risk
2022-12-02,GOOGL,Medium Risk
2022-12-05,GOOGL,Medium Risk
2022-12-06,GOOGL,Medium Risk
2022-12-07,GOOGL,Medium Risk
2022-12-08,GOOGL,Medium Risk
2022-12-09,GOOGL,Medium Risk
2022-12-12,GOOGL,Medium Risk
2022-12-13,GOOGL,Medium Risk
2022-12-14,GOOGL,Medium Risk
2022-12-15,GOOGL,Medium Risk
2022-12-16,GOOGL,Medium Risk
2022-12-19,GOOGL,Medium Risk
2022-12-20,GOOGL,Medium Risk
2022-12-21,GOOGL,Medium Risk
2022-12-22,GOOGL,Medium Risk
2022-12-23,GOOGL,Medium Risk
2022-12-27,GOOGL,Medium Risk
2022-12-28,GOOGL,Medium Risk
2022-12-29,GOOGL,Medium Risk
2022-12-30,GOOGL,Medium Risk
2023-01-03,GOOGL,Medium Risk
2023-01-04,GOOGL,Medium Risk
2023-01-05,GOOGL,Medium Risk
2023-01-06,GOOGL,Medium Risk
2023-01-09,GOOGL,Medium Risk
2023-01-10,GOOGL,Medium Risk
2023-01-11,GOOGL,Medium Risk
2023-01-12,GOOGL,Medium Risk
2023-01-13,GOOGL,Medium Risk
2023-01-17,GOOGL,Medium Risk
2023-01-18,GOOGL,Medium Risk
2023-01-19,GOOGL,Medium Risk
2023-01-20,GOOGL,Medium Risk
2023-01-23,GOOGL,Medium Risk
2023-01-24,GOOGL,Medium Risk
2023-01-25,GOOGL,Medium Risk
2023-01-26,GOOGL,Medium Risk
2023-01-27,GOOGL,Medium Risk
2023-01-30,GOOGL,Medium Risk
2023-01-31,GOOGL,Medium Risk
2023-02-01,GOOGL,Medium Risk
2023-02-02,GOOGL,Medium Risk
2023-02-03,GOOGL,Medium Risk
2023-02-06,GOOGL,Medium Risk
2023-02-07,GOOGL,Medium Risk
2023-02-08,GOOGL,Medium Risk
2023-02-09,GOOGL,Medium Risk
2023-02-10,GOOGL,Medium Risk
2023-02-13,GOOGL,Medium Risk
2023-02-14,GOOGL,Medium Risk
2023-02-15,GOOGL,Medium Risk
2023-02-16,GOOGL,Medium Risk
2023-02-17,GOOGL,Medium Risk
2023-02-21,GOOGL,Medium Risk
2023-02-22,GOOGL,Medium Risk
